,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,activecases,serious_critical,tot_cases/1m_pop,deaths/1m_pop,reported1st_case,ref,date,totaltests,tests/_1m_pop,region,tot_deaths/1m_pop,population,S,E,I,R,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
2476,netherlands,4204.0,573,179.0,43.0,2.0,4023.0,354.0,245.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,17134872,17134872,1991.0,4023.0,181.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,"Government statement (translated): everyone is required to stay at home. Public gatherings are forbidden, and citizens should only go outside to do essential groceries, get some quick fresh air, or to provide care for a vulnerable person. https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/23/aangescherpte-maatregelen-om-het-coronavirus-onder-controle-te-krijgen",3.0,,0.0,,0.0,,0.0,,0.0,,4204.0,179.0,86.0,	
2477,netherlands,4749.0,545,213.0,34.0,2.0,4534.0,435.0,277.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,12.0,17134872,17134872,2382.0,4534.0,215.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,4749.0,213.0,86.0,	
2478,netherlands,5560.0,811,276.0,63.0,2.0,5282.0,435.0,324.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,16.0,17134872,17134872,2886.0,5282.0,278.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,5560.0,276.0,86.0,	
2479,netherlands,6412.0,852,356.0,80.0,3.0,6053.0,582.0,374.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,21.0,17134872,17134872,3493.0,6053.0,359.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,6412.0,356.0,86.0,	
2480,netherlands,7431.0,1,434.0,78.0,3.0,6994.0,761.0,434.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,25.0,17134872,17134872,4023.0,6994.0,437.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,7431.0,434.0,86.0,	
2481,netherlands,8603.0,1,546.0,+112,3.0,8054.0,761.0,502.0,32.0,Feb 26,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,17134872,17134872,4534.0,8054.0,549.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,8603.0,546.0,86.0,	
2482,netherlands,9762.0,1,639.0,+93,3.0,9120.0,914.0,570.0,37.0,Feb 26,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,17134872,17134872,5282.0,9120.0,642.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,9762.0,639.0,86.0,	
2483,netherlands,10866.0,1,771.0,+132,250.0,9845.0,972.0,634.0,45.0,Feb 26,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,17134872,17134872,6053.0,9845.0,1021.0,NLD,2.0,1.0,,2.0,1.0,,2.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,10866.0,771.0,86.0,	
2484,netherlands,11750.0,884,864.0,+93,250.0,10636.0,1053.0,686.0,50.0,Feb 26,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,17134872,17134872,6994.0,10636.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,netherlands,12595.0,845,1039.0,+175,250.0,11306.0,1053.0,735.0,61.0,Feb 26,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,17134872,17134872,8054.0,11306.0,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,netherlands,13614.0,1,1173.0,+134,250.0,12191.0,1053.0,795.0,68.0,0,https://web.archive.org/web/20200402/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,17134872,17134872,9120.0,12191.0,1423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,netherlands,14697.0,1,1339.0,+166,250.0,13108.0,1053.0,858.0,78.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,17134872,17134872,9845.0,13108.0,1589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,netherlands,15723.0,1,1487.0,+148,250.0,13986.0,1324.0,918.0,87.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,46810.0,2732.0,0,0.0,17134872,17134872,10636.0,13986.0,1737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,netherlands,16627.0,904,1651.0,+164,250.0,14726.0,1360.0,970.0,96.0,0,https://web.archive.org/web/20200405/https://www.worldometers.info/coronavirus/,2020-04-05,75415.0,4401.0,0,0.0,17134872,17134872,11306.0,14726.0,1901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,netherlands,17851.0,1,1766.0,+115,250.0,15835.0,1385.0,1042.0,103.0,0,https://web.archive.org/web/20200406/https://www.worldometers.info/coronavirus/,2020-04-06,75415.0,4401.0,0,0.0,17134872,17134872,12191.0,15835.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,netherlands,18803.0,952,1867.0,+101,250.0,16686.0,1409.0,1097.0,109.0,0,https://web.archive.org/web/20200407/https://www.worldometers.info/coronavirus/,2020-04-07,86589.0,5053.0,0,0.0,17134872,17134872,13108.0,16686.0,2117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,netherlands,19580.0,777,2101.0,+234,250.0,17229.0,1424.0,1143.0,123.0,0,https://web.archive.org/web/20200408/https://www.worldometers.info/coronavirus/,2020-04-08,86589.0,5053.0,0,0.0,17134872,17134872,13986.0,17229.0,2351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,netherlands,20549.0,969,2248.0,+147,250.0,18051.0,1424.0,1199.0,131.0,0,https://web.archive.org/web/20200409/https://www.worldometers.info/coronavirus/,2020-04-09,101534.0,5926.0,0,0.0,17134872,17134872,14726.0,18051.0,2498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,san marino,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200227/https://www.worldometers.info/coronavirus/,2020-02-27,0.0,0.0,Europe,0.0,33931,33931,0.0,0.0,0.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,	
2495,san marino,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200228/https://www.worldometers.info/coronavirus/,2020-02-28,0.0,0.0,0,0.0,33931,33931,0.0,1.0,0.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,	
2496,san marino,1.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200229/https://www.worldometers.info/coronavirus/,2020-02-29,0.0,0.0,0,0.0,33931,33931,0.0,1.0,0.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,	
2497,san marino,1.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200301/https://www.worldometers.info/coronavirus/,2020-03-01,0.0,0.0,0,0.0,33931,33931,0.0,1.0,0.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,	
2498,san marino,8.0,0,1.0,0,0.0,7.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200302/https://www.worldometers.info/coronavirus/,2020-03-02,0.0,0.0,0,0.0,33931,33931,0.0,7.0,1.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,	
2499,san marino,10.0,0,1.0,0,0.0,9.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200303/https://www.worldometers.info/coronavirus/,2020-03-03,0.0,0.0,0,0.0,33931,33931,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,san marino,16.0,0,1.0,0,0.0,15.0,3.0,0.0,0.0,0,https://web.archive.org/web/20200304/https://www.worldometers.info/coronavirus/,2020-03-04,0.0,0.0,0,0.0,33931,33931,1.0,15.0,1.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,	
2501,san marino,21.0,0,1.0,0,0.0,20.0,3.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,33931,33931,1.0,20.0,1.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,	
2502,san marino,23.0,2,1.0,0,0.0,22.0,4.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,33931,33931,7.0,22.0,1.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,,	
2503,san marino,23.0,0,1.0,0,0.0,22.0,4.0,0.0,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,33931,33931,9.0,22.0,1.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,	
2504,san marino,36.0,10,1.0,0,0.0,35.0,5.0,0.0,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,33931,33931,15.0,35.0,1.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,,	
2505,san marino,51.0,14,2.0,1.0,0.0,49.0,5.0,0.0,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,33931,33931,20.0,49.0,2.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,	
2506,san marino,62.0,0,2.0,0,0.0,60.0,5.0,0.0,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,33931,33931,22.0,60.0,2.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,2.0,,	
2507,san marino,62.0,0,2.0,0,0.0,60.0,5.0,0.0,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,33931,33931,22.0,60.0,2.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,2.0,,	
2508,san marino,72.0,3,5.0,2.0,0.0,67.0,3.0,0.0,0.0,0,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,2020-03-12,0.0,0.0,0,0.0,33931,33931,35.0,67.0,5.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,3.0,,	
2509,san marino,80.0,8,5.0,0,2.0,73.0,3.0,0.0,0.0,0,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,2020-03-13,0.0,0.0,0,0.0,33931,33931,49.0,73.0,7.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,5.0,,	
2510,san marino,101.0,21,5.0,0,4.0,92.0,3.0,0.0,0.0,0,https://web.archive.org/web/20200314/https://www.worldometers.info/coronavirus/,2020-03-14,0.0,0.0,0,0.0,33931,33931,60.0,92.0,9.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,5.0,,	
2511,san marino,109.0,8,7.0,2.0,4.0,98.0,11.0,0.0,0.0,0,https://web.archive.org/web/20200315/https://www.worldometers.info/coronavirus/,2020-03-15,0.0,0.0,0,0.0,33931,33931,60.0,98.0,11.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,5.0,,	
2512,san marino,109.0,0,7.0,0,4.0,98.0,11.0,0.0,0.0,0,https://web.archive.org/web/20200316/https://www.worldometers.info/coronavirus/,2020-03-16,0.0,0.0,0,0.0,33931,33931,67.0,98.0,11.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,7.0,,	
2513,san marino,119.0,10,11.0,+2,4.0,104.0,11.0,0.0,0.0,0,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,2020-03-17,0.0,0.0,0,0.0,33931,33931,73.0,104.0,15.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,9.0,,	
2514,san marino,119.0,10,11.0,2.0,4.0,104.0,11.0,3507.0,0.0,0,0,2020-03-18,0.0,0.0,0,0.0,33931,33931,92.0,104.0,15.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,11.0,,	
2515,san marino,140.0,21,14.0,3.0,4.0,122.0,11.0,4126.0,0.0,0,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,2020-03-19,0.0,0.0,0,0.0,33931,33931,98.0,122.0,18.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,14.0,,	
2516,san marino,144.0,4,14.0,0,4.0,126.0,12.0,4244.0,0.0,0,https://web.archive.org/web/20200320/https://www.worldometers.info/coronavirus/,2020-03-20,0.0,0.0,0,0.0,33931,33931,98.0,126.0,18.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,14.0,,	
2517,san marino,151.0,7,14.0,0,4.0,133.0,12.0,4450.0,0.0,0,https://web.archive.org/web/20200321/https://www.worldometers.info/coronavirus/,2020-03-21,0.0,0.0,0,0.0,33931,33931,104.0,133.0,18.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,14.0,,	
2518,san marino,160.0,9,20.0,6.0,4.0,136.0,12.0,4715.0,0.0,0,https://web.archive.org/web/20200322/https://www.worldometers.info/coronavirus/,2020-03-22,0.0,0.0,0,0.0,33931,33931,104.0,136.0,24.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,20.0,,	
2519,san marino,175.0,15,20.0,0,4.0,151.0,13.0,5158.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,33931,33931,122.0,151.0,24.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,20.0,,	
2520,san marino,187.0,12,20.0,0,4.0,163.0,13.0,5511.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,589.0,33931,33931,126.0,163.0,24.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,20.0,,	
2521,san marino,187.0,0,21.0,1.0,4.0,162.0,12.0,5511.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,619.0,33931,33931,133.0,162.0,25.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,21.0,,	
2522,san marino,208.0,21,21.0,0,4.0,183.0,12.0,6130.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,619.0,33931,33931,136.0,183.0,25.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,21.0,,	
2523,san marino,208.0,0,21.0,0,4.0,183.0,12.0,6130.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,619.0,33931,33931,151.0,183.0,25.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,21.0,,	
2524,san marino,223.0,15,21.0,0,6.0,196.0,15.0,6572.0,619.0,Feb 26,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,33931,33931,163.0,196.0,27.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,21.0,,	
2525,san marino,224.0,1,22.0,+1,6.0,196.0,16.0,6602.0,648.0,Feb 26,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,33931,33931,162.0,196.0,28.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,22.0,,	
2526,san marino,224.0,0,22.0,0,6.0,196.0,16.0,6602.0,648.0,Feb 26,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,33931,33931,183.0,196.0,28.0,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,24.0,,	
2527,san marino,230.0,6,25.0,+3,13.0,192.0,16.0,6778.0,737.0,Feb 26,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,33931,33931,183.0,192.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,san marino,236.0,6,26.0,+1,13.0,197.0,16.0,6955.0,766.0,Feb 26,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,33931,33931,196.0,197.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,san marino,236.0,0,28.0,+2,13.0,195.0,16.0,6955.0,825.0,0,https://web.archive.org/web/20200402/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,33931,33931,196.0,195.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,san marino,245.0,9,30.0,+2,21.0,194.0,15.0,7221.0,884.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,33931,33931,196.0,194.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,san marino,251.0,6,32.0,+2,26.0,193.0,13.0,7397.0,943.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,586.0,17270.0,0,0.0,33931,33931,192.0,193.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,san marino,259.0,8,32.0,0,27.0,200.0,14.0,7633.0,943.0,0,https://web.archive.org/web/20200405/https://www.worldometers.info/coronavirus/,2020-04-05,586.0,17270.0,0,0.0,33931,33931,197.0,200.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,san marino,266.0,7,32.0,0,35.0,199.0,14.0,7839.0,943.0,0,https://web.archive.org/web/20200406/https://www.worldometers.info/coronavirus/,2020-04-06,586.0,17270.0,0,0.0,33931,33931,195.0,199.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,san marino,277.0,11,32.0,0,35.0,210.0,14.0,8164.0,943.0,0,https://web.archive.org/web/20200407/https://www.worldometers.info/coronavirus/,2020-04-07,586.0,17270.0,0,0.0,33931,33931,194.0,210.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,san marino,279.0,2,34.0,+2,40.0,205.0,14.0,8223.0,1002.0,0,https://web.archive.org/web/20200408/https://www.worldometers.info/coronavirus/,2020-04-08,586.0,17270.0,0,0.0,33931,33931,193.0,205.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,san marino,308.0,29,34.0,0,45.0,229.0,14.0,9077.0,1002.0,0,https://web.archive.org/web/20200409/https://www.worldometers.info/coronavirus/,2020-04-09,722.0,21278.0,0,0.0,33931,33931,200.0,229.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,mexico,2.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200228/https://www.worldometers.info/coronavirus/,2020-02-28,0.0,0.0,0,0.0,128932753,128932753,0.0,2.0,0.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,0.0,0.0,29.0,	
2538,mexico,3.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200229/https://www.worldometers.info/coronavirus/,2020-02-29,0.0,0.0,0,0.0,128932753,128932753,0.0,3.0,0.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,2.0,0.0,29.0,	
2539,mexico,5.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200301/https://www.worldometers.info/coronavirus/,2020-03-01,0.0,0.0,0,0.0,128932753,128932753,0.0,5.0,0.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,4.0,0.0,29.0,	
2540,mexico,5.0,0,0.0,0,0.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200302/https://www.worldometers.info/coronavirus/,2020-03-02,0.0,0.0,0,0.0,128932753,128932753,0.0,5.0,0.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,5.0,0.0,29.0,	
2541,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200303/https://www.worldometers.info/coronavirus/,2020-03-03,0.0,0.0,0,0.0,128932753,128932753,2.0,5.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2542,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200304/https://www.worldometers.info/coronavirus/,2020-03-04,0.0,0.0,0,0.0,128932753,128932753,3.0,5.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2543,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,128932753,128932753,5.0,5.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,"There is a proposal in the Federal Congress for a ~1,100 million dollars emergency spending on health. Not yet aproved. [https",0.0,,,,29.0,	
2544,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,128932753,128932753,5.0,5.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2545,mexico,6.0,0,0.0,0,1.0,5.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,128932753,128932753,5.0,5.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2546,mexico,7.0,1,0.0,0,1.0,6.0,1.0,0.1,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,128932753,128932753,5.0,6.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2547,mexico,7.0,0,0.0,0,1.0,6.0,1.0,0.1,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,128932753,128932753,5.0,6.0,1.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,7.0,0.0,29.0,	
2548,mexico,7.0,0,0.0,0,4.0,3.0,1.0,0.1,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,128932753,128932753,5.0,3.0,4.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
2549,mexico,8.0,1,0.0,0,4.0,4.0,1.0,0.1,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,128932753,128932753,5.0,4.0,4.0,MEX,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,3.0,,0.0,,7.0,"'Previous interest rate: 7.00'
(https://tradingeconomics.com/mexico/interest-rate)",0.0,,0.0,,,,29.0,	
