Country,StringencyIndex,date,I
Ghana,,2020-03-24,25.0
Ghana,,2020-03-25,51.0
Ghana,,2020-03-26,64.0
Ghana,,2020-03-27,127.0
Ghana,,2020-03-28,131.0
Ghana,,2020-03-29,134.0
Ghana,,2020-03-30,145.0
Ghana,,2020-03-31,145.0
Ghana,,2020-04-01,125.0
Ghana,,2020-04-02,159.0
Ghana,,2020-04-03,168.0
Ghana,,2020-04-04,169.0
Ghana,,2020-04-05,169.0
Ghana,,2020-04-06,178.0
Ghana,,2020-04-07,178.0
Ghana,,2020-04-08,251.0
Ghana,,2020-04-09,273.0
Cuba,,2020-03-12,3.0
Cuba,,2020-03-13,4.0
Cuba,,2020-03-14,4.0
Cuba,,2020-03-15,4.0
Cuba,,2020-03-16,4.0
Cuba,,2020-03-17,5.0
Cuba,,2020-03-18,7.0
Cuba,,2020-03-19,9.0
Cuba,,2020-03-20,10.0
Cuba,,2020-03-21,20.0
Cuba,,2020-03-22,20.0
Cuba,,2020-03-23,34.0
Cuba,,2020-03-24,39.0
Cuba,,2020-03-25,46.0
Cuba,,2020-03-26,55.0
Cuba,,2020-03-27,64.0
Cuba,,2020-03-28,74.0
Cuba,,2020-03-29,112.0
Cuba,,2020-03-30,132.0
Cuba,,2020-03-31,162.0
Cuba,,2020-04-01,172.0
Cuba,,2020-04-02,194.0
Cuba,,2020-04-03,214.0
Cuba,,2020-04-04,248.0
Cuba,,2020-04-05,267.0
Cuba,,2020-04-06,297.0
Cuba,,2020-04-07,323.0
Cuba,,2020-04-08,358.0
Cuba,,2020-04-09,418.0
Kazakhstan,24.0,2020-03-13,4.0
Kazakhstan,24.0,2020-03-14,6.0
Kazakhstan,24.0,2020-03-15,9.0
Kazakhstan,43.0,2020-03-16,10.0
Kazakhstan,43.0,2020-03-17,33.0
Kazakhstan,43.0,2020-03-18,33.0
Kazakhstan,62.0,2020-03-19,36.0
Kazakhstan,62.0,2020-03-20,44.0
Kazakhstan,62.0,2020-03-21,52.0
Kazakhstan,62.0,2020-03-22,54.0
Kazakhstan,62.0,2020-03-23,60.0
Kazakhstan,62.0,2020-03-24,62.0
Kazakhstan,62.0,2020-03-25,72.0
Kazakhstan,62.0,2020-03-26,81.0
Kazakhstan,62.0,2020-03-27,110.0
Kazakhstan,62.0,2020-03-28,146.0
Kazakhstan,62.0,2020-03-29,211.0
Kazakhstan,62.0,2020-03-30,263.0
Kazakhstan,,2020-03-31,280.0
Kazakhstan,,2020-04-01,317.0
Kazakhstan,,2020-04-02,351.0
Kazakhstan,,2020-04-03,405.0
Kazakhstan,,2020-04-04,432.0
Kazakhstan,,2020-04-05,490.0
Kazakhstan,,2020-04-06,536.0
Kazakhstan,,2020-04-07,610.0
Kazakhstan,,2020-04-08,640.0
Kazakhstan,,2020-04-09,666.0
Ethiopia,,2020-03-13,1.0
Ethiopia,,2020-03-14,1.0
Ethiopia,,2020-03-15,4.0
Ethiopia,,2020-03-16,5.0
Ethiopia,,2020-03-17,6.0
Ethiopia,,2020-03-18,6.0
Ethiopia,,2020-03-19,6.0
Ethiopia,,2020-03-20,7.0
Ethiopia,,2020-03-21,9.0
Ethiopia,,2020-03-22,9.0
Ethiopia,,2020-03-23,11.0
Ethiopia,,2020-03-24,11.0
Ethiopia,,2020-03-25,12.0
Ethiopia,,2020-03-26,12.0
Ethiopia,,2020-03-27,12.0
Ethiopia,,2020-03-28,16.0
Ethiopia,,2020-03-29,15.0
Ethiopia,,2020-03-30,20.0
Ethiopia,,2020-03-31,19.0
Ethiopia,,2020-04-01,24.0
Ethiopia,,2020-04-02,27.0
Ethiopia,,2020-04-03,26.0
Ethiopia,,2020-04-04,32.0
Ethiopia,,2020-04-05,34.0
Ethiopia,,2020-04-06,37.0
Ethiopia,,2020-04-07,38.0
Ethiopia,,2020-04-08,46.0
Ethiopia,,2020-04-09,49.0
Gabon,,2020-03-13,1.0
Gabon,,2020-03-14,1.0
Gabon,,2020-03-15,1.0
Gabon,,2020-03-16,1.0
Gabon,,2020-03-17,1.0
Gabon,,2020-03-18,3.0
Gabon,,2020-03-19,3.0
Gabon,,2020-03-20,3.0
Gabon,,2020-03-21,3.0
Gabon,,2020-03-22,4.0
Gabon,,2020-03-23,4.0
Gabon,,2020-03-24,5.0
Gabon,,2020-03-25,5.0
Gabon,,2020-03-26,5.0
Gabon,,2020-03-27,6.0
Gabon,,2020-03-28,6.0
Gabon,,2020-03-29,6.0
Gabon,,2020-03-30,6.0
Gabon,,2020-03-31,6.0
Gabon,,2020-04-01,15.0
Gabon,,2020-04-02,17.0
Gabon,,2020-04-03,20.0
Gabon,,2020-04-04,19.0
Gabon,,2020-04-05,19.0
Gabon,,2020-04-06,19.0
Gabon,,2020-04-07,22.0
Gabon,,2020-04-08,28.0
Gabon,,2020-04-09,32.0
Guadeloupe,,2020-03-13,1.0
Guadeloupe,,2020-03-14,3.0
Guadeloupe,,2020-03-15,3.0
Guadeloupe,,2020-03-16,6.0
Guadeloupe,,2020-03-17,6.0
Guadeloupe,,2020-03-18,18.0
Guadeloupe,,2020-03-19,33.0
Guadeloupe,,2020-03-20,33.0
Guadeloupe,,2020-03-21,50.0
Guadeloupe,,2020-03-22,55.0
Guadeloupe,,2020-03-23,57.0
Guadeloupe,,2020-03-24,61.0
Guadeloupe,,2020-03-25,72.0
Guadeloupe,,2020-03-26,72.0
Guadeloupe,,2020-03-27,72.0
Guadeloupe,,2020-03-28,72.0
Guadeloupe,,2020-03-29,83.0
Guadeloupe,,2020-03-30,85.0
Guadeloupe,,2020-03-31,85.0
Guadeloupe,,2020-04-01,88.0
Guadeloupe,,2020-04-02,95.0
Guadeloupe,,2020-04-03,98.0
Guadeloupe,,2020-04-04,99.0
Guadeloupe,,2020-04-05,103.0
Guadeloupe,,2020-04-06,97.0
Guadeloupe,,2020-04-07,101.0
Guadeloupe,,2020-04-08,101.0
Guadeloupe,,2020-04-09,90.0
Guinea,,2020-03-13,1.0
Guinea,,2020-03-14,1.0
Guinea,,2020-03-15,1.0
Guinea,,2020-03-16,1.0
Guinea,,2020-03-17,1.0
Guinea,,2020-03-18,1.0
Guinea,,2020-03-19,1.0
Guinea,,2020-03-20,1.0
Guinea,,2020-03-21,2.0
Guinea,,2020-03-22,2.0
Guinea,,2020-03-23,2.0
Guinea,,2020-03-24,4.0
Guinea,,2020-03-25,4.0
Guinea,,2020-03-26,4.0
Guinea,,2020-03-27,4.0
Guinea,,2020-03-28,8.0
Guinea,,2020-03-29,8.0
Guinea,,2020-03-30,16.0
Guinea,,2020-03-31,22.0
Guinea,,2020-04-01,22.0
Guinea,,2020-04-02,30.0
Guinea,,2020-04-03,52.0
Guinea,,2020-04-04,71.0
Guinea,,2020-04-05,106.0
Guinea,,2020-04-06,116.0
Guinea,,2020-04-07,123.0
Guinea,,2020-04-08,139.0
Guinea,,2020-04-09,159.0
Cayman islands,,2020-03-13,1.0
Cayman islands,,2020-03-14,1.0
Cayman islands,,2020-03-15,1.0
Cayman islands,,2020-03-16,0.0
Cayman islands,,2020-03-17,0.0
Cayman islands,,2020-03-18,0.0
Cayman islands,,2020-03-19,0.0
Cayman islands,,2020-03-20,2.0
Cayman islands,,2020-03-21,2.0
Cayman islands,,2020-03-22,2.0
Cayman islands,,2020-03-23,2.0
Cayman islands,,2020-03-24,4.0
Cayman islands,,2020-03-25,5.0
Cayman islands,,2020-03-26,7.0
Cayman islands,,2020-03-27,7.0
Cayman islands,,2020-03-28,7.0
Cayman islands,,2020-03-29,7.0
Cayman islands,,2020-03-30,11.0
Cayman islands,,2020-03-31,11.0
Cayman islands,,2020-04-01,13.0
Cayman islands,,2020-04-02,21.0
Cayman islands,,2020-04-03,27.0
Cayman islands,,2020-04-04,27.0
Cayman islands,,2020-04-05,33.0
Cayman islands,,2020-04-06,37.0
Cayman islands,,2020-04-07,37.0
Cayman islands,,2020-04-08,38.0
Cayman islands,,2020-04-09,38.0
Kenya,33.0,2020-03-13,1.0
Kenya,33.0,2020-03-14,1.0
Kenya,71.0,2020-03-15,3.0
Kenya,71.0,2020-03-16,3.0
Kenya,71.0,2020-03-17,4.0
Kenya,71.0,2020-03-18,4.0
Kenya,71.0,2020-03-19,7.0
Kenya,81.0,2020-03-20,7.0
Kenya,81.0,2020-03-21,7.0
Kenya,81.0,2020-03-22,7.0
Kenya,81.0,2020-03-23,15.0
Kenya,81.0,2020-03-24,16.0
Kenya,81.0,2020-03-25,25.0
Kenya,81.0,2020-03-26,27.0
Kenya,95.0,2020-03-27,29.0
Kenya,95.0,2020-03-28,29.0
Kenya,95.0,2020-03-29,36.0
Kenya,95.0,2020-03-30,40.0
Kenya,14.0,2020-03-31,48.0
Kenya,,2020-04-01,57.0
Kenya,,2020-04-02,77.0
Kenya,,2020-04-03,103.0
Kenya,,2020-04-04,114.0
Kenya,,2020-04-05,118.0
Kenya,,2020-04-06,134.0
Kenya,,2020-04-07,148.0
Kenya,,2020-04-08,159.0
Kenya,,2020-04-09,164.0
Aruba,,2020-03-13,2.0
Aruba,,2020-03-14,2.0
Aruba,,2020-03-15,2.0
Aruba,,2020-03-16,2.0
Aruba,,2020-03-17,3.0
Aruba,,2020-03-18,3.0
Aruba,,2020-03-19,4.0
Aruba,,2020-03-20,4.0
Aruba,43.0,2020-03-21,4.0
Aruba,43.0,2020-03-22,4.0
Aruba,43.0,2020-03-23,8.0
Aruba,43.0,2020-03-24,8.0
Aruba,43.0,2020-03-25,16.0
Aruba,43.0,2020-03-26,18.0
Aruba,43.0,2020-03-27,27.0
Aruba,43.0,2020-03-28,32.0
Aruba,43.0,2020-03-29,45.0
Aruba,43.0,2020-03-30,49.0
Aruba,43.0,2020-03-31,49.0
Aruba,,2020-04-01,54.0
Aruba,,2020-04-02,54.0
Aruba,,2020-04-03,59.0
Aruba,,2020-04-04,61.0
Aruba,,2020-04-05,63.0
Aruba,,2020-04-06,63.0
Aruba,,2020-04-07,69.0
Aruba,,2020-04-08,60.0
Aruba,,2020-04-09,63.0
Antigua and barbuda,,2020-03-13,1.0
Antigua and barbuda,,2020-03-14,1.0
Antigua and barbuda,,2020-03-15,1.0
Antigua and barbuda,,2020-03-16,1.0
Antigua and barbuda,,2020-03-17,1.0
Antigua and barbuda,,2020-03-18,1.0
Antigua and barbuda,,2020-03-19,1.0
Antigua and barbuda,,2020-03-20,1.0
Antigua and barbuda,,2020-03-21,1.0
Antigua and barbuda,,2020-03-22,1.0
Antigua and barbuda,,2020-03-23,1.0
Antigua and barbuda,,2020-03-24,3.0
Antigua and barbuda,,2020-03-25,3.0
Antigua and barbuda,,2020-03-26,3.0
Antigua and barbuda,,2020-03-27,7.0
Antigua and barbuda,,2020-03-28,7.0
Antigua and barbuda,,2020-03-29,7.0
Antigua and barbuda,,2020-03-30,7.0
Antigua and barbuda,,2020-03-31,7.0
Antigua and barbuda,,2020-04-01,7.0
Antigua and barbuda,,2020-04-02,7.0
Antigua and barbuda,,2020-04-03,9.0
Antigua and barbuda,,2020-04-04,15.0
Antigua and barbuda,,2020-04-05,15.0
Antigua and barbuda,,2020-04-06,15.0
Antigua and barbuda,,2020-04-07,15.0
Antigua and barbuda,,2020-04-08,18.0
Antigua and barbuda,,2020-04-09,17.0
Venezuela,7.0,2020-03-13,2.0
Venezuela,7.0,2020-03-14,2.0
Venezuela,21.0,2020-03-15,17.0
Venezuela,45.0,2020-03-16,17.0
Venezuela,64.0,2020-03-17,33.0
Venezuela,79.0,2020-03-18,33.0
Venezuela,69.0,2020-03-19,36.0
Venezuela,79.0,2020-03-20,42.0
Venezuela,83.0,2020-03-21,64.0
Venezuela,83.0,2020-03-22,55.0
Venezuela,83.0,2020-03-23,55.0
Venezuela,83.0,2020-03-24,69.0
Venezuela,83.0,2020-03-25,69.0
Venezuela,83.0,2020-03-26,91.0
Venezuela,83.0,2020-03-27,91.0
Venezuela,83.0,2020-03-28,80.0
Venezuela,83.0,2020-03-29,78.0
Venezuela,83.0,2020-03-30,77.0
Venezuela,83.0,2020-03-31,93.0
Venezuela,,2020-04-01,93.0
Venezuela,,2020-04-02,98.0
Venezuela,,2020-04-03,98.0
Venezuela,,2020-04-04,94.0
Venezuela,,2020-04-05,96.0
Venezuela,,2020-04-06,100.0
Venezuela,,2020-04-07,93.0
Venezuela,,2020-04-08,94.0
Venezuela,,2020-04-09,93.0
Sudan,,2020-03-13,0.0
Sudan,,2020-03-14,0.0
Sudan,,2020-03-15,0.0
Sudan,,2020-03-16,0.0
Sudan,,2020-03-17,0.0
Sudan,,2020-03-18,0.0
Sudan,,2020-03-19,1.0
Sudan,,2020-03-20,1.0
Sudan,,2020-03-21,1.0
Sudan,,2020-03-22,1.0
Sudan,,2020-03-23,1.0
Sudan,,2020-03-24,1.0
Sudan,,2020-03-25,2.0
Sudan,,2020-03-26,2.0
Sudan,,2020-03-27,2.0
Sudan,,2020-03-28,2.0
Sudan,,2020-03-29,4.0
Sudan,,2020-03-30,5.0
Sudan,,2020-03-31,4.0
Sudan,,2020-04-01,4.0
Sudan,,2020-04-02,3.0
Sudan,,2020-04-03,4.0
Sudan,,2020-04-04,6.0
Sudan,,2020-04-05,6.0
Sudan,,2020-04-06,8.0
Sudan,,2020-04-07,8.0
Sudan,,2020-04-08,10.0
Sudan,,2020-04-09,10.0
Uruguay,,2020-03-14,4.0
Uruguay,,2020-03-15,6.0
Uruguay,,2020-03-16,29.0
Uruguay,,2020-03-17,29.0
Uruguay,,2020-03-18,50.0
Uruguay,,2020-03-19,79.0
Uruguay,,2020-03-20,79.0
Uruguay,,2020-03-21,110.0
Uruguay,,2020-03-22,110.0
Uruguay,,2020-03-23,158.0
Uruguay,,2020-03-24,162.0
Uruguay,,2020-03-25,189.0
Uruguay,,2020-03-26,217.0
Uruguay,,2020-03-27,238.0
Uruguay,,2020-03-28,238.0
Uruguay,,2020-03-29,303.0
Uruguay,,2020-03-30,303.0
Uruguay,,2020-03-31,294.0
Uruguay,,2020-04-01,296.0
Uruguay,,2020-04-02,286.0
Uruguay,,2020-04-03,284.0
Uruguay,,2020-04-04,296.0
Uruguay,,2020-04-05,302.0
Uruguay,,2020-04-06,296.0
Uruguay,,2020-04-07,286.0
Uruguay,,2020-04-08,267.0
Uruguay,,2020-04-09,257.0
Puerto rico,,2020-03-14,3.0
Puerto rico,,2020-03-15,5.0
Puerto rico,,2020-03-16,5.0
Puerto rico,,2020-03-17,5.0
Puerto rico,,2020-03-18,5.0
Puerto rico,,2020-03-19,6.0
Puerto rico,,2020-03-20,6.0
Puerto rico,,2020-03-21,14.0
Puerto rico,,2020-03-22,20.0
Puerto rico,,2020-03-23,22.0
Puerto rico,,2020-03-24,28.0
Eswatini,,2020-03-14,1.0
Eswatini,,2020-03-15,1.0
Eswatini,,2020-03-16,1.0
Eswatini,,2020-03-17,1.0
Eswatini,,2020-03-18,1.0
Eswatini,,2020-03-19,1.0
Eswatini,,2020-03-20,1.0
Eswatini,,2020-03-21,1.0
Eswatini,,2020-03-22,1.0
Eswatini,,2020-03-23,4.0
Eswatini,,2020-03-24,4.0
Eswatini,,2020-03-25,4.0
Eswatini,,2020-03-26,4.0
Eswatini,,2020-03-27,6.0
Eswatini,,2020-03-28,9.0
Eswatini,,2020-03-29,9.0
Eswatini,,2020-03-30,9.0
Eswatini,,2020-03-31,9.0
Eswatini,,2020-04-01,9.0
Eswatini,,2020-04-02,9.0
Eswatini,,2020-04-03,9.0
Eswatini,,2020-04-04,9.0
Eswatini,,2020-04-05,9.0
Eswatini,,2020-04-06,9.0
Eswatini,,2020-04-07,6.0
Eswatini,,2020-04-08,6.0
Eswatini,,2020-04-09,5.0
Mauritania,,2020-03-14,1.0
Mauritania,,2020-03-15,1.0
Mauritania,,2020-03-16,1.0
Mauritania,,2020-03-17,1.0
Mauritania,,2020-03-18,1.0
Mauritania,,2020-03-19,2.0
Mauritania,,2020-03-20,2.0
Mauritania,,2020-03-21,2.0
Mauritania,,2020-03-22,2.0
Mauritania,,2020-03-23,2.0
Mauritania,,2020-03-24,2.0
Mauritania,,2020-03-25,2.0
Mauritania,,2020-03-26,2.0
Mauritania,,2020-03-27,3.0
Mauritania,,2020-03-28,3.0
Mauritania,,2020-03-29,5.0
Mauritania,,2020-03-30,3.0
Mauritania,,2020-03-31,3.0
Mauritania,,2020-04-01,3.0
Mauritania,,2020-04-02,3.0
Mauritania,,2020-04-03,3.0
Mauritania,,2020-04-04,3.0
Mauritania,,2020-04-05,3.0
Mauritania,,2020-04-06,3.0
Mauritania,,2020-04-07,3.0
Mauritania,,2020-04-08,3.0
Mauritania,,2020-04-09,3.0
Mayotte,,2020-03-14,1.0
Mayotte,,2020-03-15,1.0
Mayotte,,2020-03-16,1.0
Mayotte,,2020-03-17,3.0
Mayotte,,2020-03-18,3.0
Mayotte,,2020-03-19,3.0
Mayotte,,2020-03-20,4.0
Mayotte,,2020-03-21,7.0
Mayotte,,2020-03-22,11.0
Mayotte,,2020-03-23,11.0
Mayotte,,2020-03-24,24.0
Mayotte,,2020-03-25,36.0
Mayotte,,2020-03-26,36.0
Mayotte,,2020-03-27,36.0
Mayotte,,2020-03-28,50.0
Mayotte,,2020-03-29,63.0
Mayotte,,2020-03-30,63.0
Mayotte,,2020-03-31,72.0
Mayotte,,2020-04-01,83.0
Mayotte,,2020-04-02,90.0
Mayotte,,2020-04-03,105.0
Mayotte,,2020-04-04,116.0
Mayotte,,2020-04-05,118.0
Mayotte,,2020-04-06,131.0
Mayotte,,2020-04-07,147.0
Mayotte,,2020-04-08,147.0
Mayotte,,2020-04-09,160.0
Rwanda,,2020-03-14,1.0
Rwanda,,2020-03-15,5.0
Rwanda,52.0,2020-03-16,7.0
Rwanda,52.0,2020-03-17,7.0
Rwanda,52.0,2020-03-18,7.0
Rwanda,52.0,2020-03-19,11.0
Rwanda,52.0,2020-03-20,11.0
Rwanda,81.0,2020-03-21,17.0
Rwanda,81.0,2020-03-22,17.0
Rwanda,81.0,2020-03-23,19.0
Rwanda,81.0,2020-03-24,36.0
Rwanda,81.0,2020-03-25,40.0
Rwanda,81.0,2020-03-26,41.0
Rwanda,81.0,2020-03-27,50.0
Rwanda,81.0,2020-03-28,54.0
Rwanda,81.0,2020-03-29,60.0
Rwanda,81.0,2020-03-30,70.0
Rwanda,81.0,2020-03-31,70.0
Rwanda,,2020-04-01,75.0
Rwanda,,2020-04-02,82.0
Rwanda,,2020-04-03,84.0
Rwanda,,2020-04-04,89.0
Rwanda,,2020-04-05,102.0
Rwanda,,2020-04-06,100.0
Rwanda,,2020-04-07,101.0
Rwanda,,2020-04-08,98.0
Rwanda,,2020-04-09,103.0
Saint lucia,,2020-03-14,1.0
Saint lucia,,2020-03-15,2.0
Saint lucia,,2020-03-16,2.0
Saint lucia,,2020-03-17,2.0
Saint lucia,,2020-03-18,2.0
Saint lucia,,2020-03-19,2.0
Saint lucia,,2020-03-20,2.0
Saint lucia,,2020-03-21,2.0
Saint lucia,,2020-03-22,2.0
Saint lucia,,2020-03-23,2.0
Saint lucia,,2020-03-24,3.0
Saint lucia,,2020-03-25,3.0
Saint lucia,,2020-03-26,3.0
Saint lucia,,2020-03-27,2.0
Saint lucia,,2020-03-28,2.0
Saint lucia,,2020-03-29,2.0
Saint lucia,,2020-03-30,8.0
Saint lucia,,2020-03-31,8.0
Saint lucia,,2020-04-01,12.0
Saint lucia,,2020-04-02,12.0
Saint lucia,,2020-04-03,12.0
Saint lucia,,2020-04-04,12.0
Saint lucia,,2020-04-05,13.0
Saint lucia,,2020-04-06,13.0
Saint lucia,,2020-04-07,13.0
Saint lucia,,2020-04-08,13.0
Saint lucia,,2020-04-09,13.0
Suriname,,2020-03-14,1.0
Suriname,,2020-03-15,1.0
Suriname,,2020-03-16,1.0
Suriname,,2020-03-17,1.0
Suriname,,2020-03-18,1.0
Suriname,,2020-03-19,1.0
Suriname,,2020-03-20,1.0
Suriname,,2020-03-21,4.0
Suriname,,2020-03-22,5.0
Suriname,,2020-03-23,5.0
Suriname,,2020-03-24,5.0
Suriname,,2020-03-25,7.0
Suriname,,2020-03-26,8.0
Suriname,,2020-03-27,8.0
Suriname,,2020-03-28,8.0
Suriname,,2020-03-29,8.0
Suriname,,2020-03-30,8.0
Suriname,,2020-03-31,8.0
Suriname,,2020-04-01,9.0
Suriname,,2020-04-02,10.0
Suriname,,2020-04-03,10.0
Suriname,,2020-04-04,9.0
Suriname,,2020-04-05,9.0
Suriname,,2020-04-06,9.0
Suriname,,2020-04-07,9.0
Suriname,,2020-04-08,9.0
Suriname,,2020-04-09,6.0
U.s. virgin islands,,2020-03-14,1.0
U.s. virgin islands,,2020-03-15,1.0
U.s. virgin islands,,2020-03-16,1.0
U.s. virgin islands,,2020-03-17,2.0
U.s. virgin islands,,2020-03-18,2.0
U.s. virgin islands,,2020-03-19,2.0
U.s. virgin islands,,2020-03-20,3.0
U.s. virgin islands,,2020-03-21,3.0
U.s. virgin islands,,2020-03-22,6.0
U.s. virgin islands,,2020-03-23,6.0
U.s. virgin islands,,2020-03-24,17.0
Guatemala,38.0,2020-03-14,1.0
Guatemala,52.0,2020-03-15,0.0
Guatemala,52.0,2020-03-16,7.0
Guatemala,52.0,2020-03-17,7.0
Guatemala,52.0,2020-03-18,7.0
Guatemala,,2020-03-19,7.0
Guatemala,,2020-03-20,8.0
Guatemala,,2020-03-21,11.0
Guatemala,,2020-03-22,16.0
Guatemala,,2020-03-23,18.0
Guatemala,,2020-03-24,19.0
Guatemala,,2020-03-25,20.0
Guatemala,,2020-03-26,19.0
Guatemala,,2020-03-27,20.0
Guatemala,,2020-03-28,23.0
Guatemala,,2020-03-29,23.0
Guatemala,,2020-03-30,23.0
Guatemala,,2020-03-31,25.0
Guatemala,,2020-04-01,25.0
Guatemala,,2020-04-02,26.0
Guatemala,,2020-04-03,34.0
Guatemala,,2020-04-04,37.0
Guatemala,,2020-04-05,44.0
Guatemala,,2020-04-06,52.0
Guatemala,,2020-04-07,52.0
Guatemala,,2020-04-08,57.0
Guatemala,,2020-04-09,67.0
Namibia,,2020-03-14,2.0
Namibia,,2020-03-15,2.0
Namibia,,2020-03-16,2.0
Namibia,,2020-03-17,2.0
Namibia,,2020-03-18,2.0
Namibia,,2020-03-19,2.0
Namibia,,2020-03-20,3.0
Namibia,,2020-03-21,3.0
Namibia,,2020-03-22,3.0
Namibia,,2020-03-23,3.0
Namibia,,2020-03-24,4.0
Namibia,,2020-03-25,5.0
Namibia,,2020-03-26,5.0
Namibia,,2020-03-27,6.0
Namibia,,2020-03-28,6.0
Namibia,,2020-03-29,6.0
Namibia,,2020-03-30,9.0
Namibia,,2020-03-31,9.0
Namibia,,2020-04-01,9.0
Namibia,,2020-04-02,12.0
Namibia,,2020-04-03,11.0
Namibia,,2020-04-04,11.0
Namibia,,2020-04-05,11.0
Namibia,,2020-04-06,13.0
Namibia,,2020-04-07,13.0
Namibia,,2020-04-08,13.0
Namibia,,2020-04-09,13.0
Seychelles,,2020-03-14,2.0
Seychelles,,2020-03-15,3.0
Seychelles,,2020-03-16,3.0
Seychelles,,2020-03-17,4.0
Seychelles,,2020-03-18,4.0
Seychelles,,2020-03-19,6.0
Seychelles,,2020-03-20,6.0
Seychelles,,2020-03-21,7.0
Seychelles,,2020-03-22,7.0
Seychelles,,2020-03-23,7.0
Seychelles,,2020-03-24,7.0
Seychelles,,2020-03-25,7.0
Seychelles,,2020-03-26,7.0
Seychelles,,2020-03-27,7.0
Seychelles,,2020-03-28,7.0
Seychelles,,2020-03-29,8.0
Seychelles,,2020-03-30,8.0
Seychelles,,2020-03-31,8.0
Seychelles,,2020-04-01,10.0
Seychelles,,2020-04-02,10.0
Seychelles,,2020-04-03,10.0
Seychelles,,2020-04-04,10.0
Seychelles,,2020-04-05,10.0
Seychelles,,2020-04-06,10.0
Seychelles,,2020-04-07,11.0
Seychelles,,2020-04-08,11.0
Seychelles,,2020-04-09,11.0
Curaçao,,2020-03-14,1.0
Curaçao,,2020-03-15,2.0
Curaçao,,2020-03-16,2.0
Curaçao,,2020-03-17,3.0
Curaçao,,2020-03-18,3.0
Curaçao,,2020-03-19,3.0
Curaçao,,2020-03-20,2.0
Curaçao,,2020-03-21,2.0
Curaçao,,2020-03-22,2.0
Curaçao,,2020-03-23,2.0
Curaçao,,2020-03-24,3.0
Curaçao,,2020-03-25,5.0
Curaçao,,2020-03-26,3.0
Curaçao,,2020-03-27,4.0
Curaçao,,2020-03-28,5.0
Curaçao,,2020-03-29,5.0
Curaçao,,2020-03-30,5.0
Curaçao,,2020-03-31,8.0
Curaçao,,2020-04-01,8.0
Curaçao,,2020-04-02,7.0
Curaçao,,2020-04-03,7.0
Curaçao,,2020-04-04,7.0
Curaçao,,2020-04-05,5.0
Curaçao,,2020-04-06,5.0
Curaçao,,2020-04-07,7.0
Curaçao,,2020-04-08,5.0
Curaçao,,2020-04-09,6.0
Uzbekistan,,2020-03-15,4.0
Uzbekistan,,2020-03-16,8.0
Uzbekistan,,2020-03-17,11.0
Uzbekistan,,2020-03-18,11.0
Uzbekistan,,2020-03-19,18.0
Uzbekistan,,2020-03-20,23.0
Uzbekistan,,2020-03-21,33.0
Uzbekistan,,2020-03-22,41.0
Uzbekistan,,2020-03-23,43.0
Uzbekistan,,2020-03-24,46.0
Uzbekistan,,2020-03-25,50.0
Uzbekistan,,2020-03-26,60.0
Uzbekistan,,2020-03-27,75.0
Uzbekistan,,2020-03-28,82.0
Uzbekistan,,2020-03-29,97.0
Uzbekistan,,2020-03-30,135.0
Uzbekistan,,2020-03-31,140.0
Uzbekistan,,2020-04-01,163.0
Uzbekistan,,2020-04-02,167.0
Uzbekistan,,2020-04-03,178.0
Uzbekistan,,2020-04-04,200.0
Uzbekistan,,2020-04-05,239.0
Uzbekistan,,2020-04-06,310.0
Uzbekistan,,2020-04-07,425.0
Uzbekistan,,2020-04-08,488.0
Uzbekistan,,2020-04-09,512.0
Congo,,2020-03-15,1.0
Congo,,2020-03-16,1.0
Congo,,2020-03-17,1.0
Congo,,2020-03-18,1.0
Congo,,2020-03-19,1.0
Congo,,2020-03-20,3.0
Congo,,2020-03-21,3.0
Congo,,2020-03-22,3.0
Congo,,2020-03-23,3.0
Congo,,2020-03-24,4.0
Congo,,2020-03-25,4.0
Congo,,2020-03-26,4.0
Congo,,2020-03-27,4.0
Congo,,2020-03-28,4.0
Congo,,2020-03-29,4.0
Congo,,2020-03-30,19.0
Congo,,2020-03-31,19.0
Congo,,2020-04-01,19.0
Congo,,2020-04-02,20.0
Congo,,2020-04-03,18.0
Congo,,2020-04-04,18.0
Congo,,2020-04-05,18.0
Congo,,2020-04-06,38.0
Congo,,2020-04-07,38.0
Congo,,2020-04-08,38.0
Congo,,2020-04-09,38.0
Equatorial guinea,,2020-03-15,1.0
Equatorial guinea,,2020-03-16,1.0
Equatorial guinea,,2020-03-17,1.0
Equatorial guinea,,2020-03-18,1.0
Equatorial guinea,,2020-03-19,4.0
Equatorial guinea,,2020-03-20,6.0
Equatorial guinea,,2020-03-21,6.0
Equatorial guinea,,2020-03-22,6.0
Equatorial guinea,,2020-03-23,6.0
Equatorial guinea,,2020-03-24,9.0
Equatorial guinea,,2020-03-25,9.0
Equatorial guinea,,2020-03-26,9.0
Equatorial guinea,,2020-03-27,12.0
Equatorial guinea,,2020-03-28,12.0
Equatorial guinea,,2020-03-29,12.0
Equatorial guinea,,2020-03-30,12.0
Equatorial guinea,,2020-03-31,12.0
Equatorial guinea,,2020-04-01,14.0
Equatorial guinea,,2020-04-02,14.0
Equatorial guinea,,2020-04-03,14.0
Equatorial guinea,,2020-04-04,15.0
Equatorial guinea,,2020-04-05,15.0
Equatorial guinea,,2020-04-06,15.0
Equatorial guinea,,2020-04-07,13.0
Equatorial guinea,,2020-04-08,13.0
Equatorial guinea,,2020-04-09,15.0
