,S,E,I,R,country,date,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
2123,10423054,45.0,89.0,0.0,greece,2020-03-10,GRC,0.0,,,0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,,1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)",0.0,,,0.0,,,,,,,,,,84.0,0.0,29.0,	
2124,10423054,66.0,99.0,0.0,greece,2020-03-11,GRC,2.0,1.0,https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures,0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,,1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)",0.0,,,0.0,,,,,,,,,,90.0,0.0,43.0,	
2125,10423054,73.0,116.0,1.0,greece,2020-03-12,GRC,2.0,1.0,"
https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures
https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,,1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)
",0.0,,,0.0,,,,,,,,,,99.0,1.0,43.0,	
2126,10423054,84.0,187.0,3.0,greece,2020-03-13,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,,1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)
",0.0,,,0.0,,,,,,,,,,133.0,1.0,43.0,	
2127,10423054,89.0,217.0,11.0,greece,2020-03-14,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)
",0.0,,,0.0,,,,,,,,,,190.0,1.0,43.0,	
2128,10423054,99.0,319.0,12.0,greece,2020-03-15,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)
",0.0,,,0.0,,,,,,,,,,228.0,3.0,43.0,	
2129,10423054,116.0,340.0,12.0,greece,2020-03-16,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) 

“The Athens Urban Transport Organisation (OASA) on Monday announced a special timetable for all public transport, with fewer trains and buses due to the special-purpose leave taken by drivers based on the Legislative Act outlining emergency measures for the coronavirus outbreak.” (16/03)
(https://greece.greekreporter.com/2020/03/16/coronavirus-athens-public-transport-services-cut-as-ridership-drops-by-half/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)

https://eody.gov.gr/loimoxi-apo-to-neo-koronoio-covid-19-odigies-profylaxis-gia-to-koino/ (16/03)",0.0,,,2.0,"'The Greek government has announced that from 16 March, all people arriving in Greece from abroad are required to go into 14 days’ self-isolation. This is a mandatory measure, which the authorities will enforce by prosecution and fines.' (https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",,,,,,,,,331.0,4.0,52.0,	
2130,10423054,187.0,368.0,19.0,greece,2020-03-17,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) 

“The Athens Urban Transport Organisation (OASA) on Monday announced a special timetable for all public transport, with fewer trains and buses due to the special-purpose leave taken by drivers based on the Legislative Act outlining emergency measures for the coronavirus outbreak.” (16/03)
(https://greece.greekreporter.com/2020/03/16/coronavirus-athens-public-transport-services-cut-as-ridership-drops-by-half/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)

https://eody.gov.gr/loimoxi-apo-to-neo-koronoio-covid-19-odigies-profylaxis-gia-to-koino/ (16/03)",0.0,,,2.0,"'The Greek government has announced that from 16 March, all people arriving in Greece from abroad are required to go into 14 days’ self-isolation. This is a mandatory measure, which the authorities will enforce by prosecution and fines.' (https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",,,,,,,,,352.0,4.0,52.0,	
2131,10423054,217.0,368.0,19.0,greece,2020-03-18,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) 

“The Athens Urban Transport Organisation (OASA) on Monday announced a special timetable for all public transport, with fewer trains and buses due to the special-purpose leave taken by drivers based on the Legislative Act outlining emergency measures for the coronavirus outbreak.” (16/03)
(https://greece.greekreporter.com/2020/03/16/coronavirus-athens-public-transport-services-cut-as-ridership-drops-by-half/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)

https://eody.gov.gr/loimoxi-apo-to-neo-koronoio-covid-19-odigies-profylaxis-gia-to-koino/ (16/03)",0.0,,,2.0,"'The Greek government has announced that from 16 March, all people arriving in Greece from abroad are required to go into 14 days’ self-isolation. This is a mandatory measure, which the authorities will enforce by prosecution and fines.' (https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",,,,,,,,,387.0,5.0,52.0,	
2132,10423054,319.0,399.0,19.0,greece,2020-03-19,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) 

“The Athens Urban Transport Organisation (OASA) on Monday announced a special timetable for all public transport, with fewer trains and buses due to the special-purpose leave taken by drivers based on the Legislative Act outlining emergency measures for the coronavirus outbreak.” (16/03)
(https://greece.greekreporter.com/2020/03/16/coronavirus-athens-public-transport-services-cut-as-ridership-drops-by-half/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)

https://eody.gov.gr/loimoxi-apo-to-neo-koronoio-covid-19-odigies-profylaxis-gia-to-koino/ (16/03)",0.0,,,2.0,"'The Greek government has announced that from 16 March, all people arriving in Greece from abroad are required to go into 14 days’ self-isolation. This is a mandatory measure, which the authorities will enforce by prosecution and fines.' (https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",,,,,,,,,418.0,5.0,52.0,	
2133,10423054,340.0,439.0,25.0,greece,2020-03-20,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) 

“The Athens Urban Transport Organisation (OASA) on Monday announced a special timetable for all public transport, with fewer trains and buses due to the special-purpose leave taken by drivers based on the Legislative Act outlining emergency measures for the coronavirus outbreak.” (16/03)
(https://greece.greekreporter.com/2020/03/16/coronavirus-athens-public-transport-services-cut-as-ridership-drops-by-half/) ",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)

https://eody.gov.gr/loimoxi-apo-to-neo-koronoio-covid-19-odigies-profylaxis-gia-to-koino/ (16/03)

https://government.gov.gr/epidiknioume-atomiki-efthini-ke-akolouthoume-afstira-tis-odigies/ (20/03)",0.0,,,2.0,"'The Greek government has announced that from 16 March, all people arriving in Greece from abroad are required to go into 14 days’ self-isolation. This is a mandatory measure, which the authorities will enforce by prosecution and fines.' (https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",,,,,,,,,464.0,5.0,52.0,	
2134,10423054,368.0,466.0,29.0,greece,2020-03-21,GRC,2.0,1.0,"https://en.unesco.org/themes/education-emergencies/coronavirus-school-closures

https://www.theguardian.com/world/2020/mar/12/how-do-coronavirus-containment-measures-vary-across-europe
",0.0,,,2.0,1.0,"“These measures are as follows: (...) 
- Suspend any conference event on the territory for the next 4 weeks.
- Suspend all school excursions within the country for 2 weeks.
- Hold all sports events behind closed doors for the next 2 weeks.
The measures are effective from Monday, March 9, 2020, and will be re-evaluated before they expire.” 
(https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6794-anakoinwsh-newn-metrwn-gia-thn-prostasia-ths-dhmosias-ygeias)

“The Government has also banned all large events and conferences for 4 weeks until 5 April”
(https://www.gov.uk/foreign-travel-advice/greece/coronavirus) ",0.0,,"Public transport is limited, but not closed: 

“As you also know, with announcements made this morning, public transport should operate as low as possible.” (14/03)
(https://eody.gov.gr/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-ekprosopo-toy-ypoyrgeioy-ygeias-gia-to-neo-koronoio-kathigiti-sotiri-tsiodra/) 

“The Athens Urban Transport Organisation (OASA) on Monday announced a special timetable for all public transport, with fewer trains and buses due to the special-purpose leave taken by drivers based on the Legislative Act outlining emergency measures for the coronavirus outbreak.” (16/03)
(https://greece.greekreporter.com/2020/03/16/coronavirus-athens-public-transport-services-cut-as-ridership-drops-by-half/) 

“Greece (...): public transport limited” (https://www.theguardian.com/travel/2020/mar/24/coronavirus-travel-updates-which-countries-have-restrictions-and-fco-warnings-in-place) (23/03)",1.0,1.0,"https://government.gov.gr/koronoios-efpathis-omades/ (01/03) 

“Greece’s Health Ministry is stepping up a public information plan about how people can protect themselves from the coronavirus, with seven cases in the country and the European Union raising its alert level to high for the disease, now called Covid-19.
The Health Ministry is putting messages on TV and social media aimed at ensuring that people observe basic hygiene rules, especially washing hands regularly and the right way, to ward off spreading or contracting the disease.” (03/03)
(https://www.thenationalherald.com/289275/eu-raises-coronavirus-risk-alert-greece-pushes-information-campaign/)

https://government.gov.gr/koronoios-efpathis-omades-na-periorisoun-tis-metakinisis-tous/ (10/03)

https://eody.gov.gr/loimoxi-apo-to-neo-koronoio-covid-19-odigies-profylaxis-gia-to-koino/ (16/03)

https://government.gov.gr/epidiknioume-atomiki-efthini-ke-akolouthoume-afstira-tis-odigies/ (20/03)",2.0,0.0,"'Shipping Minister Giannis Plakiotakis announced on Friday that only permanent residents and supply trucks will be allowed to travel to the Aegean islands (...)The ban will come into force from 6 a.m. this Saturday, the minister said.'
(http://www.ekathimerini.com/250865/article/ekathimerini/news/government-bans-travel-to-the-islands-for-non-residents)",2.0,"'The Greek government has announced that from 16 March, all people arriving in Greece from abroad are required to go into 14 days’ self-isolation. This is a mandatory measure, which the authorities will enforce by prosecution and fines.' (https://www.gov.uk/foreign-travel-advice/greece/coronavirus)",,,,,,,,,495.0,8.0,62.0,	
